PRICE,HOA,SQUARE_FEET,BEDS,BATHS,PROPERTY_TYPE,CITY,URL
2100000,,1472,3,1.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18693-Paseo-Lado-95070/home/1636627
2400000,,1829,3,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18725-McCoy-Ave-95070/home/810851
3560000,,3000,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19379-Via-Real-Dr-95070/home/808916
3600000,,2383,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18920-Twain-Ct-95070/home/1659652
2950000,,2462,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13214-Paseo-Presada-95070/home/809921
680000,500,724,1,1.0,CONDO,SARATOGA,/CA/Saratoga/19107-Vineyard-Ln-95070/home/1266023
3350000,,2216,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19091-Portos-Dr-95070/home/756239
3560000,,2135,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13449-Ronnie-Way-95070/home/1345418
2450000,,1764,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13398-Christie-Dr-95070/home/1755463
2275000,,1768,2,1.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13197-Berwick-St-95070/home/810939
2015000,,1128,3,1.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13221-Paseo-Presada-95070/home/1550630
3200000,,3005,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18749-Aspesi-Dr-95070/home/1494282
2964750,,2390,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13622-Riverdale-Ct-95070/home/1709963
4150000,,3940,5,4.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19360-Kerwin-Ranch-Ct-95070/home/1234787
3925000,,2844,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19561-Moray-Ct-95070/home/809671
2990000,,2054,3,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13575-Old-Tree-Way-95070/home/650623
3820000,,2864,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13986-Shadow-Oaks-Way-95070/home/810975
4810000,,3700,5,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19264-Kerwin-Ranch-Ct-95070/home/1156059
4225000,,3240,5,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19540-Tweed-Ct-95070/home/808975
3550000,,2800,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19801-Braemar-Dr-95070/home/1231140
4310000,,3123,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/14001-Jerries-Dr-95070/home/1647356
3430000,,2705,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19411-De-Havilland-Dr-95070/home/1659648
3650000,,2041,3,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19886-Bonnie-Ridge-Way-95070/home/1234797
3060000,,2000,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19956-Buckhaven-Ln-95070/home/839724
3150000,,1932,3,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13530-Beaumont-Ave-95070/home/1266079
3418000,,2681,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12909-Cumberland-Dr-95070/home/747010
3970000,,2489,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19665-Charters-Ave-95070/home/839709
4100000,,2575,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19480-Via-Monte-Dr-95070/home/1259188
3743000,,2529,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13621-Old-Tree-Way-95070/home/1063053
3630000,,2837,4,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/14927-Jerries-Dr-95070/home/1516903
4550000,,2963,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19818-Merribrook-Dr-95070/home/1476492
5670000,,5926,12,7.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13845-Saratoga-Ave-95070/home/1217125
4552000,,3312,5,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13075-Jaccaranda-Ct-95070/home/1623225
4490000,,3233,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13077-Jaccaranda-Ct-95070/home/747003
3350000,,2180,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13252-Glen-Brae-Dr-95070/home/1663580
4300000,,3083,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19548-Chardonnay-Ct-95070/home/810698
3715000,,2362,3,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13153-Ten-Oak-Way-95070/home/809237
4300000,,2942,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20102-Chateau-Dr-95070/home/598595
4175000,,2755,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13131-Ten-Oak-Way-95070/home/1126215
3456000,,2304,3,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19932-Blythe-Ct-95070/home/1203222
4170000,,2750,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13265-Glen-Brae-Dr-95070/home/1568024
3600000,,3106,4,4.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19560-Braemar-Ct-95070/home/1384164
3200000,,2422,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19601-Scotland-Dr-95070/home/809661
3650000,,2743,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/13754-Howen-Dr-95070/home/810667
3861000,,2789,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20020-Scotland-Dr-95070/home/1765334
3650000,,3365,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19887-Merribrook-Dr-95070/home/809390
4105000,,2707,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20188-Miljevich-Dr-95070/home/996810
3700000,,2576,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20194-Glasgow-Dr-95070/home/1244577
3925000,,2740,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20439-Cunningham-Pl-95070/home/808177
3000000,,2839,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20298-Williamsburg-Ln-95070/home/1805646
3400000,,2154,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12771-Regan-Ln-95070/home/1294552
3401000,,2042,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12750-Ione-Ct-95070/home/1427050
4410000,,2686,4,4.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20255-Glasgow-Dr-95070/home/808446
2300000,390,2320,3,2.5,TOWNHOUSE,SARATOGA,/CA/Saratoga/20109-Marigny-Pl-95070/home/143043695
3200000,,2860,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20027-Puente-Ct-95070/home/804893
2900000,,1977,3,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12311-Saraglen-Dr-95070/home/1155982
3325000,,2534,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20356-Williamsburg-Ln-95070/home/1688732
4000000,,2500,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12302-Goleta-Ct-95070/home/1777108
3182000,,1998,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12679-Kane-Dr-95070/home/1551326
3252000,,2284,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20294-Zorka-Ave-95070/home/1755451
3700000,,2349,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20221-Argonaut-Dr-95070/home/1418675
3078000,,2522,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19722-Edina-Ln-95070/home/1383458
4680000,,3276,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12810-Woodmont-Dr-95070/home/808531
3470000,,2935,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12768-Plymouth-Dr-95070/home/1426992
4000000,,3530,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12253-Fredericksburg-Dr-95070/home/804585
3000000,,1998,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12653-Orella-Ct-95070/home/1384119
2200000,,1238,3,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20120-Sea-Gull-Way-95070/home/650547
3000000,,1971,3,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20380-Zorka-Ave-95070/home/160803829
3000000,,1201,3,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20380-Zorka-Ave-95070/unit-A/home/1282409
4075000,,3121,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12510-Sumner-Dr-95070/home/1765261
3500000,,2970,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12486-Sumner-Dr-95070/home/1308204
2185000,,1300,2,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20436-Sea-Gull-Way-95070/home/1282406
2580000,65,1886,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18079-Harvest-Ln-95070/home/1221156
2675000,65,1886,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18010-Harvest-Ln-95070/home/1748609
3550000,,2362,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20380-Wolcot-Way-95070/home/1838786
3600000,,2590,5,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20350-Kilbride-Dr-95070/home/808439
3380000,,3530,4,4.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12800-Cumberland-Dr-95070/home/1231091
2855000,,2437,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12878-Glen-Brae-Dr-95070/home/887117
3328000,,2035,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12723-Cambridge-Dr-95070/home/861527
2510000,,2539,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/19997-Sea-Gull-Way-95070/home/804904
3350000,,2582,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20360-Claridge-Ct-95070/home/1402120
2825000,,1998,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12255-Goleta-Ave-95070/home/611727
770000,495,968,2,1.0,CONDO,SAN JOSE,/CA/San-Jose/7110-Rainbow-Dr-95129/unit-7/home/1439205
4850000,,4251,6,4.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20822-Beauchamps-Ct-95070/home/788227
1675000,440,1807,3,2.5,TOWNHOUSE,SARATOGA,/CA/Saratoga/20636-Oak-Creek-Ln-95070/home/789231
2210000,,1551,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7535-Normandy-Way-95014/home/664493
3105000,,3079,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20612-Ritanna-Ct-95070/home/1313778
4100000,,2732,5,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20768-Kreisler-Ct-95070/home/1466188
1248800,440,1186,2,2.0,TOWNHOUSE,SARATOGA,/CA/Saratoga/20551-Oak-Creek-Ln-95070/home/1674642
1275000,440,1186,2,2.0,TOWNHOUSE,SARATOGA,/CA/Saratoga/12319-Julie-Ln-95070/home/996360
1980000,,1551,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1574-Primrose-Way-95014/home/1541098
2420000,90,1625,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11640-Wildflower-Ct-95014/home/1595300
3176000,,1975,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1468-Primrose-Way-95014/home/1688214
2525000,,2971,4,3.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/7189-Sharon-Dr-95129/home/1792822
680000,492,968,2,1.0,CONDO,SAN JOSE,/CA/San-Jose/7150-Rainbow-Dr-95129/unit-8/home/926742
1307500,557,1352,3,2.5,CONDO,SAN JOSE,/CA/San-Jose/7150-Rainbow-Dr-95129/unit-46/home/792945
824000,515,1050,2,1.5,CONDO,SAN JOSE,/CA/San-Jose/7110-Rainbow-Dr-95129/unit-15/home/1075860
1988000,,2113,3,4.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/7171-Sharon-Pl-95129/home/168880647
1060000,561,1239,3,2.0,CONDO,SAN JOSE,/CA/San-Jose/7070-Rainbow-Dr-95129/unit-4/home/1688440
3960000,,3209,5,3.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/6933-Longfellow-Ct-95129/home/1124563
829000,507,1015,2,1.5,CONDO,SAN JOSE,/CA/San-Jose/7050-Rainbow-Dr-95129/unit-10/home/1714756
1760000,,1562,3,3.0,CONDO,SARATOGA,/CA/Saratoga/12141-Atrium-Dr-95070/home/805571
2660000,,1622,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7646-Barnhart-Pl-95014/home/1121161
3725000,,2564,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12438-Arroyo-De-Arguello-95070/home/611326
1408000,390,1170,2,2.0,CONDO,SARATOGA,/CA/Saratoga/12287-Atrium-Cir-95070/home/861543
876000,399,1051,2,2.5,CONDO,SAN JOSE,/CA/San-Jose/6947-Chantel-Ct-95129/home/794005
3800000,,3121,5,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20878-Verde-Moor-Ct-95070/home/786947
4230000,,2666,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12534-Wardell-Ct-95070/home/1516404
3405000,,2481,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20889-Verde-Moor-Ct-95070/home/786940
4225000,,3363,5,4.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20846-Hillmoor-Dr-95070/home/1140896
2775000,,2110,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20814-Norada-Ct-95070/home/1847793
4725000,,3900,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12418-Beauchamps-Ln-95070/home/1065547
2750888,,2222,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20333-Merida-Dr-95070/home/1439489
1585000,390,1562,3,2.5,CONDO,SARATOGA,/CA/Saratoga/12224-Atrium-Cir-95070/home/1128933
920000,398,1044,2,2.5,CONDO,SAN JOSE,/CA/San-Jose/6933-Chantel-Ct-95129/home/1355964
3015800,,2903,4,3.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/6956-Calabazas-Creek-Cir-95129/home/1084393
620000,399,582,1,1.0,CONDO,SAN JOSE,/CA/San-Jose/6990-Chantel-Ct-95129/home/1830489
3800000,,2552,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20260-Carol-Ln-95070/home/804223
1653300,240,1790,3,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7157-Brisbane-Ct-95129/home/792307
2570000,,1684,4,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1474-Jamestown-Dr-95014/home/1281919
2100000,90,1602,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/20625-Wildflower-Ct-95014/home/787887
2638000,,1513,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1391-Primrose-Way-95014/home/1776563
2250000,,1551,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7632-Normandy-Way-95014/home/1614275
3250000,,2911,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7738-Oak-Meadow-Ct-95014/home/1438956
2300000,,1400,3,2.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/1445-Buckthorne-Way-95129/home/1516370
2250000,,1620,3,2.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/6854-Windsor-Way-95129/home/1644802
2300000,,1557,3,2.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/1571-Eddington-Pl-95129/home/1764806
1852000,,2159,4,4.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/7157-Sharon-Pl-95129/home/168880643
1900000,35,2113,3,3.5,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/7163-Sharon-Pl-95129/home/168880646
2880000,260,1939,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11721-Southshore-Ct-95014/home/755942
2841000,,1939,3,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11803-Trinity-Spring-Ct-95014/home/788600
1990000,,1328,3,2.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/1681-McGregor-Way-95129/home/1359112
2515000,,1300,3,2.0,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/1448-Kintyre-Way-95129/home/1313869
1168000,561,1239,3,1.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7140-Rainbow-Dr-95129/unit-6/home/733467
815000,515,1050,2,1.5,CONDO,SAN JOSE,/CA/San-Jose/7100-Rainbow-Dr-95129/unit-34/home/1659290
2325000,,1730,3,2.5,SINGLE_FAMILY_HOME,SAN JOSE,/CA/San-Jose/1676-McGregor-Way-95129/home/1614405
850000,515,1050,2,1.5,CONDO,SAN JOSE,/CA/San-Jose/7100-Rainbow-Dr-95129/unit-26/home/1165495
3720000,,2570,3,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20611-Ritanna-Ct-95070/home/1776566
3366000,,2700,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20756-Kreisler-Ct-95070/home/789166
885000,399,1051,2,2.5,CONDO,SAN JOSE,/CA/San-Jose/6905-Chantel-Ct-95129/home/1674814
799000,515,1050,2,1.5,CONDO,SAN JOSE,/CA/San-Jose/7150-Rainbow-Dr-95129/unit-33/home/1838519
877000,507,1015,2,1.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7130-Rainbow-Dr-95129/unit-13/home/793552
3388888,,3079,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12138-Via-Roncole-95070/home/829923
3880000,,3103,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1682-Jamestown-Dr-95014/home/1431243
1620000,440,1807,3,2.5,TOWNHOUSE,SARATOGA,/CA/Saratoga/20661-Oak-Creek-Ln-95070/home/788139
2008800,175,1788,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11512-Murano-Cir-95014/home/1051552
1650000,240,1790,3,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7165-Brisbane-Ct-95129/home/1688407
905000,399,1044,2,2.5,CONDO,SAN JOSE,/CA/San-Jose/6925-Chantel-Ct-95129/home/1418357
898000,399,997,2,2.0,CONDO,SAN JOSE,/CA/San-Jose/6898-Chantel-Ct-95129/home/1013565
2350000,,2203,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12201-Via-Roncole-95070/home/1265541
950000,399,997,2,2.0,CONDO,SAN JOSE,/CA/San-Jose/6938-Chantel-Ct-95129/home/792819
3526800,,2303,4,2.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/12182-Kirkbrook-Dr-95070/home/955461
1800000,440,1885,3,2.5,TOWNHOUSE,SARATOGA,/CA/Saratoga/20643-Oak-Creek-Ln-95070/home/789222
3852000,,2300,4,3.0,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/20254-Kirkmont-Dr-95070/home/569236
1850000,,1287,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7412-Wildflower-Way-95014/home/1472067
2200000,110,1800,4,2.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/18326-Mill-Ct-95070/home/788834
3250000,260,2445,5,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11907-Woodhill-Ct-95014/home/1646726
2700000,260,1956,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11520-Well-Spring-Ct-95014/home/1200848
3080000,260,2334,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11659-Olive-Spring-Ct-95014/home/1860674
2950000,,2238,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1138-Stafford-Dr-95014/home/1344848
3140000,,2793,5,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7995-Folkestone-Dr-95014/home/785356
3150000,,2334,3,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11627-Cedar-Spring-Ct-95014/home/789312
2170000,,1136,3,1.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/20638-Cleo-Ave-95014/home/1035803
1820000,165,1811,4,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/1295-Water-Lily-Way-95129/home/17288529
3225000,,1798,4,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1210-Stafford-Dr-95014/home/1202534
2818000,,1876,4,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1198-Ruppell-Pl-95014/home/1401583
1680000,343,1740,3,2.5,TOWNHOUSE,CUPERTINO,/CA/Cupertino/20637-Gardenside-Cir-95014/home/788165
2250000,,1759,6,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1151-Kentwood-Ave-95014/home/1700701
3100000,,2360,6,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7514-Hollanderry-Pl-95014/home/1124042
2300000,,3377,9,4.5,MULTI_FAMILY_2_4,SAN JOSE,/CA/San-Jose/7230-Bark-Ln-95129/home/1265630
1734000,389,1577,3,3.0,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7190-Via-Vico-95129/home/1663244
1760000,375,1822,4,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7176-Via-Vico-95129/home/792160
1960000,,1398,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1141-Kentwood-Ave-95014/home/1200796
3150000,,2509,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7701-Robindell-Way-95014/home/786078
3600000,,3462,5,3.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/21465-Prospect-Rd-95070/home/1674603
4388888,,4303,4,4.5,SINGLE_FAMILY_HOME,SARATOGA,/CA/Saratoga/21178-Maria-Ln-95070/home/787919
2810000,,1877,5,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1143-Hollyhead-Ln-95014/home/1595264
1778000,343,1704,3,2.5,TOWNHOUSE,CUPERTINO,/CA/Cupertino/20649-Gardenside-Cir-95014/home/871946
1630000,155,1842,4,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/1283-Water-Lily-Way-95129/home/17290618
1750000,,1480,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1194-Elmsford-Dr-95014/home/1106506
1283888,220,1495,3,2.5,TOWNHOUSE,CUPERTINO,/CA/Cupertino/7355-Rainbow-Dr-95014/home/1572958
1735000,389,1296,3,2.0,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7182-Via-Vico-95129/home/1709517
1750000,375,1822,4,2.5,TOWNHOUSE,SAN JOSE,/CA/San-Jose/7189-Blue-Hill-Dr-95129/home/1294030
1800000,,1360,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/20667-Cleo-Ave-95014/home/1438909
3618000,,3129,5,4.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21080-Rainbow-Pl-95014/home/788038
3380000,260,2445,5,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11510-Well-Spring-Ct-95014/home/996349
2340000,,1190,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1111-Steeplechase-Ln-95014/home/1258604
2512000,,1664,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1127-S-Stelling-Rd-95014/home/786065
2330000,,1644,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1146-S-Stelling-Rd-95014/home/786458
2500000,,1287,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7886-Fiesta-Ln-95014/home/1438880
2285000,,1648,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1011-September-Dr-95014/home/785770
2720000,,2014,4,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1183-Stafford-Dr-95014/home/1622629
2925000,,3073,4,3.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1072-Wallin-Ct-95014/home/1773177
2000000,,1190,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7794-Huntridge-Ln-95014/home/1258567
2300000,,2054,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1071-W-Hill-Ct-95014/home/787605
3600000,,3170,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7583-Dumas-Dr-95014/home/1487246
3100000,,2483,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11119-Sutherland-Ave-95014/home/733160
3200000,,2492,5,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21377-Krzich-Pl-95014/home/1035763
2650000,,2197,3,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21167-Orogrande-Pl-95014/home/1674567
3280000,,2055,4,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21582-Columbus-Ave-95014/home/1150682
2450000,,1552,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/7894-Fiesta-Ln-95014/home/1084228
3100000,,2418,4,2.5,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21822-Lindy-Ln-95014/home/1726218
2750000,,1970,3,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11234-Bubb-Rd-95014/home/1243911
2226000,,1557,3,2.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/1044-Bubb-Rd-95014/home/983741
3200000,,2364,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/21203-Orogrande-Pl-95014/home/785804
2810000,260,2262,4,3.0,SINGLE_FAMILY_HOME,CUPERTINO,/CA/Cupertino/11693-Seven-Springs-Dr-95014/home/634610
